search_id,search_date,search_term,search_frequency
2455,2023-09-03,sparkling water,20
2456,2023-09-03,usb c cable,60
2457,2023-09-03,coffee,29
2458,2023-09-03,sunscreen,29
2459,2023-09-03,instant noodles,64
2460,2023-09-03,laundry detergent,32
2461,2023-09-04,energy drinks,17
2462,2023-09-04,phone charger,13
2463,2023-09-04,protein snacks,23
2464,2023-09-04,paper towels,74
2465,2023-09-04,sparkling water,28
2466,2023-09-04,usb c cable,36
2467,2023-09-04,coffee,26
2468,2023-09-04,sunscreen,36
2469,2023-09-04,instant noodles,51
2470,2023-09-04,laundry detergent,25
2471,2023-09-05,energy drinks,59
2472,2023-09-05,phone charger,15
2473,2023-09-05,protein snacks,67
2474,2023-09-05,paper towels,23
2475,2023-09-05,sparkling water,46
2476,2023-09-05,usb c cable,31
2477,2023-09-05,coffee,31
2478,2023-09-05,sunscreen,55
2479,2023-09-05,instant noodles,67
2480,2023-09-05,laundry detergent,69
2481,2023-09-06,energy drinks,16
2482,2023-09-06,phone charger,73
2483,2023-09-06,protein snacks,28
2484,2023-09-06,paper towels,36
2485,2023-09-06,sparkling water,45
2486,2023-09-06,usb c cable,26
2487,2023-09-06,coffee,22
2488,2023-09-06,sunscreen,39
2489,2023-09-06,instant noodles,56
2490,2023-09-06,laundry detergent,10
2491,2023-09-07,energy drinks,48
2492,2023-09-07,phone charger,70
2493,2023-09-07,protein snacks,79
2494,2023-09-07,paper towels,39
2495,2023-09-07,sparkling water,12
2496,2023-09-07,usb c cable,30
2497,2023-09-07,coffee,63
2498,2023-09-07,sunscreen,38
2499,2023-09-07,instant noodles,55
2500,2023-09-07,laundry detergent,56
2501,2023-09-08,energy drinks,22
2502,2023-09-08,phone charger,75
2503,2023-09-08,protein snacks,27
2504,2023-09-08,paper towels,29
2505,2023-09-08,sparkling water,54
2506,2023-09-08,usb c cable,23
2507,2023-09-08,coffee,53
2508,2023-09-08,sunscreen,30
2509,2023-09-08,instant noodles,32
2510,2023-09-08,laundry detergent,79
2511,2023-09-09,energy drinks,35
2512,2023-09-09,phone charger,12
2513,2023-09-09,protein snacks,75
2514,2023-09-09,paper towels,22
2515,2023-09-09,sparkling water,23
2516,2023-09-09,usb c cable,15
2517,2023-09-09,coffee,30
2518,2023-09-09,sunscreen,12
2519,2023-09-09,instant noodles,67
2520,2023-09-09,laundry detergent,21
2521,2023-09-10,energy drinks,56
2522,2023-09-10,phone charger,26
2523,2023-09-10,protein snacks,29
2524,2023-09-10,paper towels,65
2525,2023-09-10,sparkling water,20
2526,2023-09-10,usb c cable,39
2527,2023-09-10,coffee,46
2528,2023-09-10,sunscreen,75
2529,2023-09-10,instant noodles,10
2530,2023-09-10,laundry detergent,28
2531,2023-09-11,energy drinks,63
2532,2023-09-11,phone charger,34
2533,2023-09-11,protein snacks,78
2534,2023-09-11,paper towels,35
2535,2023-09-11,sparkling water,48
2536,2023-09-11,usb c cable,34
2537,2023-09-11,coffee,16
2538,2023-09-11,sunscreen,75
2539,2023-09-11,instant noodles,63
2540,2023-09-11,laundry detergent,25
2541,2023-09-12,energy drinks,42
2542,2023-09-12,phone charger,56
2543,2023-09-12,protein snacks,69
2544,2023-09-12,paper towels,28
2545,2023-09-12,sparkling water,66
2546,2023-09-12,usb c cable,43
2547,2023-09-12,coffee,78
2548,2023-09-12,sunscreen,56
2549,2023-09-12,instant noodles,38
2550,2023-09-12,laundry detergent,13
2551,2023-09-13,energy drinks,31
2552,2023-09-13,phone charger,37
2553,2023-09-13,protein snacks,51
2554,2023-09-13,paper towels,56
2555,2023-09-13,sparkling water,59
2556,2023-09-13,usb c cable,22
2557,2023-09-13,coffee,21
2558,2023-09-13,sunscreen,33
2559,2023-09-13,instant noodles,36
2560,2023-09-13,laundry detergent,60
2561,2023-09-14,energy drinks,51
2562,2023-09-14,phone charger,35
2563,2023-09-14,protein snacks,54
2564,2023-09-14,paper towels,62
2565,2023-09-14,sparkling water,64
2566,2023-09-14,usb c cable,23
2567,2023-09-14,coffee,45
2568,2023-09-14,sunscreen,59
2569,2023-09-14,instant noodles,73
2570,2023-09-14,laundry detergent,23
2571,2023-09-15,energy drinks,11
2572,2023-09-15,phone charger,42
2573,2023-09-15,protein snacks,57
2574,2023-09-15,paper towels,72
2575,2023-09-15,sparkling water,10
2576,2023-09-15,usb c cable,46
2577,2023-09-15,coffee,57
2578,2023-09-15,sunscreen,11
2579,2023-09-15,instant noodles,23
2580,2023-09-15,laundry detergent,37
2581,2023-09-16,energy drinks,50
2582,2023-09-16,phone charger,27
2583,2023-09-16,protein snacks,67
2584,2023-09-16,paper towels,20
2585,2023-09-16,sparkling water,44
2586,2023-09-16,usb c cable,57
2587,2023-09-16,coffee,41
2588,2023-09-16,sunscreen,68
2589,2023-09-16,instant noodles,53
2590,2023-09-16,laundry detergent,60
2591,2023-09-17,energy drinks,21
2592,2023-09-17,phone charger,27
2593,2023-09-17,protein snacks,47
2594,2023-09-17,paper towels,79
2595,2023-09-17,sparkling water,22
2596,2023-09-17,usb c cable,16
2597,2023-09-17,coffee,44
2598,2023-09-17,sunscreen,11
2599,2023-09-17,instant noodles,76
2600,2023-09-17,laundry detergent,36
2601,2023-09-18,energy drinks,20
2602,2023-09-18,phone charger,16
2603,2023-09-18,protein snacks,11
2604,2023-09-18,paper towels,67
2605,2023-09-18,sparkling water,66
2606,2023-09-18,usb c cable,10
2607,2023-09-18,coffee,61
2608,2023-09-18,sunscreen,56
2609,2023-09-18,instant noodles,43
2610,2023-09-18,laundry detergent,16
2611,2023-09-19,energy drinks,32
2612,2023-09-19,phone charger,65
2613,2023-09-19,protein snacks,79
2614,2023-09-19,paper towels,72
2615,2023-09-19,sparkling water,33
2616,2023-09-19,usb c cable,52
2617,2023-09-19,coffee,54
2618,2023-09-19,sunscreen,37
2619,2023-09-19,instant noodles,40
2620,2023-09-19,laundry detergent,63
2621,2023-09-20,energy drinks,42
2622,2023-09-20,phone charger,73
2623,2023-09-20,protein snacks,41
2624,2023-09-20,paper towels,13
2625,2023-09-20,sparkling water,79
2626,2023-09-20,usb c cable,41
2627,2023-09-20,coffee,41
2628,2023-09-20,sunscreen,48
2629,2023-09-20,instant noodles,38
2630,2023-09-20,laundry detergent,78
2631,2023-09-21,energy drinks,76
2632,2023-09-21,phone charger,41
2633,2023-09-21,protein snacks,23
2634,2023-09-21,paper towels,33
2635,2023-09-21,sparkling water,42
2636,2023-09-21,usb c cable,34
2637,2023-09-21,coffee,33
2638,2023-09-21,sunscreen,47
2639,2023-09-21,instant noodles,79
2640,2023-09-21,laundry detergent,63
2641,2023-09-22,energy drinks,46
2642,2023-09-22,phone charger,70
2643,2023-09-22,protein snacks,63
2644,2023-09-22,paper towels,49
2645,2023-09-22,sparkling water,23
2646,2023-09-22,usb c cable,48
2647,2023-09-22,coffee,29
2648,2023-09-22,sunscreen,16
2649,2023-09-22,instant noodles,64
2650,2023-09-22,laundry detergent,61
2651,2023-09-23,energy drinks,73
2652,2023-09-23,phone charger,71
2653,2023-09-23,protein snacks,30
2654,2023-09-23,paper towels,75
2655,2023-09-23,sparkling water,36
2656,2023-09-23,usb c cable,73
2657,2023-09-23,coffee,39
2658,2023-09-23,sunscreen,47
2659,2023-09-23,instant noodles,30
2660,2023-09-23,laundry detergent,47
2661,2023-09-24,energy drinks,42
2662,2023-09-24,phone charger,65
2663,2023-09-24,protein snacks,37
2664,2023-09-24,paper towels,67
2665,2023-09-24,sparkling water,67
2666,2023-09-24,usb c cable,59
2667,2023-09-24,coffee,29
2668,2023-09-24,sunscreen,46
2669,2023-09-24,instant noodles,43
2670,2023-09-24,laundry detergent,23
2671,2023-09-25,energy drinks,29
2672,2023-09-25,phone charger,48
2673,2023-09-25,protein snacks,22
2674,2023-09-25,paper towels,78
2675,2023-09-25,sparkling water,69
2676,2023-09-25,usb c cable,31
2677,2023-09-25,coffee,51
2678,2023-09-25,sunscreen,79
2679,2023-09-25,instant noodles,36
2680,2023-09-25,laundry detergent,25
2681,2023-09-26,energy drinks,70
2682,2023-09-26,phone charger,56
2683,2023-09-26,protein snacks,68
2684,2023-09-26,paper towels,30
2685,2023-09-26,sparkling water,45
2686,2023-09-26,usb c cable,18
2687,2023-09-26,coffee,21
2688,2023-09-26,sunscreen,52
2689,2023-09-26,instant noodles,31
2690,2023-09-26,laundry detergent,49
2691,2023-09-27,energy drinks,58
2692,2023-09-27,phone charger,41
2693,2023-09-27,protein snacks,68
2694,2023-09-27,paper towels,20
2695,2023-09-27,sparkling water,71
2696,2023-09-27,usb c cable,33
2697,2023-09-27,coffee,71
2698,2023-09-27,sunscreen,60
2699,2023-09-27,instant noodles,20
2700,2023-09-27,laundry detergent,48
2701,2023-09-28,energy drinks,15
2702,2023-09-28,phone charger,51
2703,2023-09-28,protein snacks,68
2704,2023-09-28,paper towels,23
2705,2023-09-28,sparkling water,55
2706,2023-09-28,usb c cable,27
2707,2023-09-28,coffee,76
2708,2023-09-28,sunscreen,51
2709,2023-09-28,instant noodles,12
2710,2023-09-28,laundry detergent,20
2711,2023-09-29,energy drinks,20
2712,2023-09-29,phone charger,69
2713,2023-09-29,protein snacks,23
2714,2023-09-29,paper towels,61
2715,2023-09-29,sparkling water,60
2716,2023-09-29,usb c cable,79
2717,2023-09-29,coffee,23
2718,2023-09-29,sunscreen,52
2719,2023-09-29,instant noodles,74
2720,2023-09-29,laundry detergent,25
2721,2023-09-30,energy drinks,28
2722,2023-09-30,phone charger,78
2723,2023-09-30,protein snacks,20
2724,2023-09-30,paper towels,62
2725,2023-09-30,sparkling water,54
2726,2023-09-30,usb c cable,48
2727,2023-09-30,coffee,20
2728,2023-09-30,sunscreen,20
2729,2023-09-30,instant noodles,64
2730,2023-09-30,laundry detergent,71
2731,2023-10-01,energy drinks,14
2732,2023-10-01,phone charger,33
2733,2023-10-01,protein snacks,72
2734,2023-10-01,paper towels,76
2735,2023-10-01,sparkling water,59
2736,2023-10-01,usb c cable,43
2737,2023-10-01,coffee,71
2738,2023-10-01,sunscreen,61
2739,2023-10-01,instant noodles,18
2740,2023-10-01,laundry detergent,76
2741,2023-10-02,energy drinks,10
2742,2023-10-02,phone charger,10
2743,2023-10-02,protein snacks,56
2744,2023-10-02,paper towels,19
2745,2023-10-02,sparkling water,74
2746,2023-10-02,usb c cable,32
2747,2023-10-02,coffee,46
2748,2023-10-02,sunscreen,74
2749,2023-10-02,instant noodles,21
2750,2023-10-02,laundry detergent,68
2751,2023-10-03,energy drinks,13
2752,2023-10-03,phone charger,18
2753,2023-10-03,protein snacks,64
2754,2023-10-03,paper towels,18
2755,2023-10-03,sparkling water,56
2756,2023-10-03,usb c cable,12
2757,2023-10-03,coffee,43
2758,2023-10-03,sunscreen,57
2759,2023-10-03,instant noodles,72
2760,2023-10-03,laundry detergent,51
2761,2023-10-04,energy drinks,68
2762,2023-10-04,phone charger,79
2763,2023-10-04,protein snacks,49
2764,2023-10-04,paper towels,49
2765,2023-10-04,sparkling water,66
2766,2023-10-04,usb c cable,56
2767,2023-10-04,coffee,30
2768,2023-10-04,sunscreen,31
2769,2023-10-04,instant noodles,40
2770,2023-10-04,laundry detergent,46
2771,2023-10-05,energy drinks,43
2772,2023-10-05,phone charger,65
2773,2023-10-05,protein snacks,35
2774,2023-10-05,paper towels,25
2775,2023-10-05,sparkling water,19
2776,2023-10-05,usb c cable,63
2777,2023-10-05,coffee,56
2778,2023-10-05,sunscreen,71
2779,2023-10-05,instant noodles,56
2780,2023-10-05,laundry detergent,25
2781,2023-10-06,energy drinks,69
2782,2023-10-06,phone charger,55
2783,2023-10-06,protein snacks,63
2784,2023-10-06,paper towels,36
2785,2023-10-06,sparkling water,19
2786,2023-10-06,usb c cable,41
2787,2023-10-06,coffee,36
2788,2023-10-06,sunscreen,19
2789,2023-10-06,instant noodles,31
2790,2023-10-06,laundry detergent,15
2791,2023-10-07,energy drinks,42
2792,2023-10-07,phone charger,18
2793,2023-10-07,protein snacks,32
2794,2023-10-07,paper towels,58
2795,2023-10-07,sparkling water,35
2796,2023-10-07,usb c cable,52
2797,2023-10-07,coffee,59
2798,2023-10-07,sunscreen,70
2799,2023-10-07,instant noodles,66
2800,2023-10-07,laundry detergent,16
2801,2023-10-08,energy drinks,72
2802,2023-10-08,phone charger,67
2803,2023-10-08,protein snacks,43
2804,2023-10-08,paper towels,74
2805,2023-10-08,sparkling water,73
2806,2023-10-08,usb c cable,17
2807,2023-10-08,coffee,61
2808,2023-10-08,sunscreen,35
2809,2023-10-08,instant noodles,72
2810,2023-10-08,laundry detergent,22
2811,2023-10-09,energy drinks,56
2812,2023-10-09,phone charger,59
2813,2023-10-09,protein snacks,61
2814,2023-10-09,paper towels,46
2815,2023-10-09,sparkling water,16
2816,2023-10-09,usb c cable,77
2817,2023-10-09,coffee,77
2818,2023-10-09,sunscreen,66
2819,2023-10-09,instant noodles,73
2820,2023-10-09,laundry detergent,68
2821,2023-10-10,energy drinks,65
2822,2023-10-10,phone charger,18
2823,2023-10-10,protein snacks,11
2824,2023-10-10,paper towels,27
2825,2023-10-10,sparkling water,23
2826,2023-10-10,usb c cable,24
2827,2023-10-10,coffee,12
2828,2023-10-10,sunscreen,30
2829,2023-10-10,instant noodles,69
2830,2023-10-10,laundry detergent,54
2831,2023-10-11,energy drinks,35
2832,2023-10-11,phone charger,55
2833,2023-10-11,protein snacks,76
2834,2023-10-11,paper towels,25
2835,2023-10-11,sparkling water,36
2836,2023-10-11,usb c cable,26
2837,2023-10-11,coffee,26
2838,2023-10-11,sunscreen,77
2839,2023-10-11,instant noodles,15
2840,2023-10-11,laundry detergent,75
2841,2023-10-12,energy drinks,66
2842,2023-10-12,phone charger,20
2843,2023-10-12,protein snacks,43
2844,2023-10-12,paper towels,13
2845,2023-10-12,sparkling water,56
2846,2023-10-12,usb c cable,27
2847,2023-10-12,coffee,68
2848,2023-10-12,sunscreen,56
2849,2023-10-12,instant noodles,45
2850,2023-10-12,laundry detergent,71
2851,2023-10-13,energy drinks,64
2852,2023-10-13,phone charger,78
2853,2023-10-13,protein snacks,41
2854,2023-10-13,paper towels,67
2855,2023-10-13,sparkling water,49
2856,2023-10-13,usb c cable,62
2857,2023-10-13,coffee,14
2858,2023-10-13,sunscreen,54
2859,2023-10-13,instant noodles,66
2860,2023-10-13,laundry detergent,75
2861,2023-10-14,energy drinks,26
2862,2023-10-14,phone charger,31
2863,2023-10-14,protein snacks,18
2864,2023-10-14,paper towels,25
2865,2023-10-14,sparkling water,18
2866,2023-10-14,usb c cable,27
2867,2023-10-14,coffee,78
2868,2023-10-14,sunscreen,21
2869,2023-10-14,instant noodles,50
2870,2023-10-14,laundry detergent,73
2871,2023-10-15,energy drinks,76
2872,2023-10-15,phone charger,71
2873,2023-10-15,protein snacks,62
2874,2023-10-15,paper towels,77
2875,2023-10-15,sparkling water,75
2876,2023-10-15,usb c cable,53
2877,2023-10-15,coffee,53
2878,2023-10-15,sunscreen,50
2879,2023-10-15,instant noodles,32
2880,2023-10-15,laundry detergent,46
2881,2023-10-16,energy drinks,31
2882,2023-10-16,phone charger,53
2883,2023-10-16,protein snacks,36
2884,2023-10-16,paper towels,70
2885,2023-10-16,sparkling water,37
2886,2023-10-16,usb c cable,56
2887,2023-10-16,coffee,48
2888,2023-10-16,sunscreen,77
2889,2023-10-16,instant noodles,28
2890,2023-10-16,laundry detergent,48
2891,2023-10-17,energy drinks,11
2892,2023-10-17,phone charger,40
2893,2023-10-17,protein snacks,65
2894,2023-10-17,paper towels,51
2895,2023-10-17,sparkling water,40
2896,2023-10-17,usb c cable,76
2897,2023-10-17,coffee,61
2898,2023-10-17,sunscreen,19
2899,2023-10-17,instant noodles,20
2900,2023-10-17,laundry detergent,25
2901,2023-10-18,energy drinks,51
2902,2023-10-18,phone charger,59
2903,2023-10-18,protein snacks,69
2904,2023-10-18,paper towels,37
2905,2023-10-18,sparkling water,71
2906,2023-10-18,usb c cable,60
2907,2023-10-18,coffee,38
2908,2023-10-18,sunscreen,21
2909,2023-10-18,instant noodles,27
2910,2023-10-18,laundry detergent,14
2911,2023-10-19,energy drinks,45
2912,2023-10-19,phone charger,60
2913,2023-10-19,protein snacks,53
2914,2023-10-19,paper towels,47
2915,2023-10-19,sparkling water,39
2916,2023-10-19,usb c cable,38
2917,2023-10-19,coffee,12
2918,2023-10-19,sunscreen,44
2919,2023-10-19,instant noodles,41
2920,2023-10-19,laundry detergent,63
2921,2023-10-20,energy drinks,49
2922,2023-10-20,phone charger,34
2923,2023-10-20,protein snacks,69
2924,2023-10-20,paper towels,76
2925,2023-10-20,sparkling water,36
2926,2023-10-20,usb c cable,32
2927,2023-10-20,coffee,21
2928,2023-10-20,sunscreen,75
2929,2023-10-20,instant noodles,37
2930,2023-10-20,laundry detergent,25
2931,2023-10-21,energy drinks,78
2932,2023-10-21,phone charger,45
2933,2023-10-21,protein snacks,76
2934,2023-10-21,paper towels,20
2935,2023-10-21,sparkling water,22
2936,2023-10-21,usb c cable,18
2937,2023-10-21,coffee,72
2938,2023-10-21,sunscreen,40
2939,2023-10-21,instant noodles,32
2940,2023-10-21,laundry detergent,75
2941,2023-10-22,energy drinks,28
2942,2023-10-22,phone charger,49
2943,2023-10-22,protein snacks,57
2944,2023-10-22,paper towels,14
2945,2023-10-22,sparkling water,79
2946,2023-10-22,usb c cable,68
2947,2023-10-22,coffee,32
2948,2023-10-22,sunscreen,78
2949,2023-10-22,instant noodles,53
2950,2023-10-22,laundry detergent,36
2951,2023-10-23,energy drinks,24
2952,2023-10-23,phone charger,43
2953,2023-10-23,protein snacks,62
2954,2023-10-23,paper towels,15
2955,2023-10-23,sparkling water,36
2956,2023-10-23,usb c cable,29
2957,2023-10-23,coffee,32
2958,2023-10-23,sunscreen,11
2959,2023-10-23,instant noodles,12
2960,2023-10-23,laundry detergent,33
2961,2023-10-24,energy drinks,46
2962,2023-10-24,phone charger,34
2963,2023-10-24,protein snacks,13
2964,2023-10-24,paper towels,13
2965,2023-10-24,sparkling water,62
2966,2023-10-24,usb c cable,56
2967,2023-10-24,coffee,59
2968,2023-10-24,sunscreen,26
2969,2023-10-24,instant noodles,11
2970,2023-10-24,laundry detergent,62
2971,2023-10-25,energy drinks,25
2972,2023-10-25,phone charger,44
2973,2023-10-25,protein snacks,32
2974,2023-10-25,paper towels,74
2975,2023-10-25,sparkling water,26
2976,2023-10-25,usb c cable,53
2977,2023-10-25,coffee,22
2978,2023-10-25,sunscreen,28
2979,2023-10-25,instant noodles,37
2980,2023-10-25,laundry detergent,75
2981,2023-10-26,energy drinks,55
2982,2023-10-26,phone charger,61
2983,2023-10-26,protein snacks,79
2984,2023-10-26,paper towels,38
2985,2023-10-26,sparkling water,48
2986,2023-10-26,usb c cable,75
2987,2023-10-26,coffee,10
2988,2023-10-26,sunscreen,33
2989,2023-10-26,instant noodles,71
2990,2023-10-26,laundry detergent,63
2991,2023-10-27,energy drinks,45
2992,2023-10-27,phone charger,44
2993,2023-10-27,protein snacks,45
2994,2023-10-27,paper towels,54
2995,2023-10-27,sparkling water,58
2996,2023-10-27,usb c cable,24
2997,2023-10-27,coffee,24
2998,2023-10-27,sunscreen,72
2999,2023-10-27,instant noodles,79
3000,2023-10-27,laundry detergent,74
3001,2023-10-28,energy drinks,20
3002,2023-10-28,phone charger,27
3003,2023-10-28,protein snacks,43
3004,2023-10-28,paper towels,11
3005,2023-10-28,sparkling water,13
3006,2023-10-28,usb c cable,68
3007,2023-10-28,coffee,58
3008,2023-10-28,sunscreen,45
3009,2023-10-28,instant noodles,49
3010,2023-10-28,laundry detergent,27
3011,2023-10-29,energy drinks,77
3012,2023-10-29,phone charger,58
3013,2023-10-29,protein snacks,21
3014,2023-10-29,paper towels,30
3015,2023-10-29,sparkling water,21
3016,2023-10-29,usb c cable,58
3017,2023-10-29,coffee,40
3018,2023-10-29,sunscreen,46
3019,2023-10-29,instant noodles,69
3020,2023-10-29,laundry detergent,25
3021,2023-10-30,energy drinks,24
3022,2023-10-30,phone charger,29
3023,2023-10-30,protein snacks,36
3024,2023-10-30,paper towels,25
3025,2023-10-30,sparkling water,69
3026,2023-10-30,usb c cable,24
3027,2023-10-30,coffee,32
3028,2023-10-30,sunscreen,43
3029,2023-10-30,instant noodles,52
3030,2023-10-30,laundry detergent,19
3031,2023-10-31,energy drinks,12
3032,2023-10-31,phone charger,25
3033,2023-10-31,protein snacks,76
3034,2023-10-31,paper towels,46
3035,2023-10-31,sparkling water,65
3036,2023-10-31,usb c cable,55
3037,2023-10-31,coffee,39
3038,2023-10-31,sunscreen,41
3039,2023-10-31,instant noodles,78
3040,2023-10-31,laundry detergent,28
3041,2023-11-01,energy drinks,67
3042,2023-11-01,phone charger,73
3043,2023-11-01,protein snacks,28
3044,2023-11-01,paper towels,11
3045,2023-11-01,sparkling water,75
3046,2023-11-01,usb c cable,15
3047,2023-11-01,coffee,69
3048,2023-11-01,sunscreen,70
