sale_id,sale_date,customer_id,product_id,quantity_sold,revenue,gross_profit,payment_method
3188,2023-06-01,400,24,44,263.56,140.36,Mobile Wallet
3189,2023-06-01,59,23,86,153.94,98.04,Mobile Wallet
3190,2023-06-01,505,30,36,161.64,107.64,Card
3191,2023-06-01,1154,27,17,152.83,93.33,Mobile Wallet
3192,2023-06-01,2428,29,13,142.87,88.27,Card
3193,2023-06-02,957,4,71,602.79,304.59,Card
3194,2023-06-02,280,3,74,591.26,258.26,Cash
3195,2023-06-02,1580,5,181,595.49,305.89,Mobile Wallet
3196,2023-06-02,26,10,104,414.96,232.96,Mobile Wallet
3197,2023-06-02,1759,9,92,413.08,219.88,Mobile Wallet
3198,2023-06-02,101,7,141,393.39,224.19,Card
3199,2023-06-02,1819,12,11,142.89,68.09,Card
3200,2023-06-02,2436,13,24,215.76,107.76,Cash
3201,2023-06-02,1936,11,22,219.78,98.78,Card
3202,2023-06-02,826,16,20,179.8,101.8,Card
3203,2023-06-02,2091,18,71,212.29,134.19,Card
3204,2023-06-02,2257,15,38,170.62,104.12,Card
3205,2023-06-02,63,22,6,149.94,92.94,Card
3206,2023-06-02,2429,19,13,168.87,110.37,Card
3207,2023-06-02,1293,21,7,139.93,94.43,Cash
3208,2023-06-02,1178,23,88,157.52,100.32,Card
3209,2023-06-02,621,25,19,189.81,102.41,Cash
3210,2023-06-02,1222,26,19,208.81,109.06,Mobile Wallet
3211,2023-06-02,1959,28,39,136.11,87.36,Mobile Wallet
3212,2023-06-02,1409,29,14,153.86,95.06,Card
3213,2023-06-02,1874,27,15,134.85,82.35,Card
3214,2023-06-03,1321,2,86,601.14,274.34,Card
3215,2023-06-03,1416,5,176,579.04,297.44,Mobile Wallet
3216,2023-06-03,1575,1,209,729.41,353.21,Mobile Wallet
3217,2023-06-03,662,8,242,481.58,275.88,Card
3218,2023-06-03,1296,7,179,499.41,284.61,Card
3219,2023-06-03,728,9,123,552.27,293.97,Cash
3220,2023-06-03,86,13,16,143.84,71.84,Card
3221,2023-06-03,1777,11,16,159.84,71.84,Card
3222,2023-06-03,1334,14,34,135.66,71.06,Card
3223,2023-06-03,1173,17,41,225.09,134.89,Card
3224,2023-06-03,363,16,25,224.75,127.25,Card
3225,2023-06-03,263,18,54,161.46,102.06,Card
3226,2023-06-03,2196,21,8,159.92,107.92,Card
3227,2023-06-03,629,19,14,181.86,118.86,Card
3228,2023-06-03,1725,22,5,124.95,77.45,Card
3229,2023-06-03,1382,26,24,263.76,137.76,Mobile Wallet
3230,2023-06-03,1227,25,24,239.76,129.36,Card
3231,2023-06-03,1686,24,42,251.58,133.98,Mobile Wallet
3232,2023-06-03,542,30,42,188.58,125.58,Mobile Wallet
3233,2023-06-03,1430,28,50,174.5,112.0,Cash
3234,2023-06-03,1158,29,17,186.83,115.43,Cash
3235,2023-06-04,1104,1,181,631.69,305.89,Mobile Wallet
3236,2023-06-04,1226,5,188,618.52,317.72,Card
3237,2023-06-04,1632,2,108,754.92,344.52,Card
3238,2023-06-04,694,8,204,405.96,232.56,Card
3239,2023-06-04,1031,7,139,387.81,221.01,Mobile Wallet
3240,2023-06-04,1620,10,101,402.99,226.24,Mobile Wallet
3241,2023-06-04,93,13,30,269.7,134.7,Mobile Wallet
3242,2023-06-04,1509,11,25,249.75,112.25,Mobile Wallet
3243,2023-06-04,2036,12,18,233.82,111.42,Cash
3244,2023-06-04,1819,17,41,225.09,134.89,Cash
3245,2023-06-04,816,18,85,254.15,160.65,Mobile Wallet
3246,2023-06-04,1076,15,55,246.95,150.7,Card
3247,2023-06-04,1515,22,8,199.92,123.92,Card
3248,2023-06-04,2407,21,10,199.9,134.9,Card
3249,2023-06-04,1550,19,14,181.86,118.86,Card
3250,2023-06-04,1740,24,42,251.58,133.98,Card
3251,2023-06-04,509,25,20,199.8,107.8,Mobile Wallet
3252,2023-06-04,2158,26,23,252.77,132.02,Mobile Wallet
3253,2023-06-04,907,29,17,186.83,115.43,Card
3254,2023-06-04,1201,28,56,195.44,125.44,Card
3255,2023-06-04,1117,27,23,206.77,126.27,Mobile Wallet
3256,2023-06-05,1641,5,180,592.2,304.2,Mobile Wallet
3257,2023-06-05,767,1,100,349.0,169.0,Card
3258,2023-06-05,2410,3,75,599.25,261.75,Mobile Wallet
3259,2023-06-05,1911,8,216,429.84,246.24,Card
3260,2023-06-05,621,10,88,351.12,197.12,Card
3261,2023-06-05,2268,6,64,351.36,178.56,Card
3262,2023-06-05,382,12,14,181.86,86.66,Card
3263,2023-06-05,2080,14,46,183.54,96.14,Cash
3264,2023-06-05,106,13,24,215.76,107.76,Card
3265,2023-06-05,896,16,24,215.76,122.16,Card
3266,2023-06-05,1195,15,39,175.11,106.86,Card
3267,2023-06-05,2053,18,65,194.35,122.85,Card
3268,2023-06-05,1861,22,5,124.95,77.45,Card
3269,2023-06-05,1390,21,7,139.93,94.43,Cash
3270,2023-06-05,1892,20,18,143.82,106.02,Card
3271,2023-06-05,344,23,146,261.34,166.44,Card
3272,2023-06-05,305,25,25,249.75,134.75,Mobile Wallet
3273,2023-06-05,2390,26,17,186.83,97.58,Cash
3274,2023-06-05,206,28,43,150.07,96.32,Card
3275,2023-06-05,231,29,10,109.9,67.9,Mobile Wallet
3276,2023-06-05,883,27,15,134.85,82.35,Mobile Wallet
3277,2023-06-06,679,1,165,575.85,278.85,Card
3278,2023-06-06,101,2,71,496.29,226.49,Mobile Wallet
3279,2023-06-06,1335,5,197,648.13,332.93,Card
3280,2023-06-06,1172,10,101,402.99,226.24,Card
3281,2023-06-06,620,7,135,376.65,214.65,Cash
3282,2023-06-06,1235,9,118,529.82,282.02,Mobile Wallet
3283,2023-06-06,404,13,25,224.75,112.25,Mobile Wallet
3284,2023-06-06,1459,14,52,207.48,108.68,Mobile Wallet
3285,2023-06-06,1492,12,17,220.83,105.23,Card
3286,2023-06-06,111,16,27,242.73,137.43,Card
3287,2023-06-06,682,15,62,278.38,169.88,Card
3288,2023-06-06,601,17,45,247.05,148.05,Card
3289,2023-06-06,1839,21,8,159.92,107.92,Card
3290,2023-06-06,1382,19,13,168.87,110.37,Card
3291,2023-06-06,1249,22,6,149.94,92.94,Mobile Wallet
3292,2023-06-06,1981,23,127,227.33,144.78,Card
3293,2023-06-06,1281,25,23,229.77,123.97,Card
3294,2023-06-06,531,24,38,227.62,121.22,Cash
3295,2023-06-06,1068,30,31,139.19,92.69,Card
3296,2023-06-06,2498,29,13,142.87,88.27,Card
3297,2023-06-06,954,27,16,143.84,87.84,Mobile Wallet
3298,2023-06-07,1410,2,63,440.37,200.97,Mobile Wallet
3299,2023-06-07,2100,5,200,658.0,338.0,Mobile Wallet
3300,2023-06-07,1918,3,65,519.35,226.85,Mobile Wallet
3301,2023-06-07,125,8,192,382.08,218.88,Card
3302,2023-06-07,643,6,70,384.3,195.3,Card
3303,2023-06-07,1140,10,98,391.02,219.52,Card
3304,2023-06-07,2302,14,44,175.56,91.96,Card
3305,2023-06-07,1933,11,14,139.86,62.86,Mobile Wallet
3306,2023-06-07,2273,12,10,129.9,61.9,Card
3307,2023-06-07,2281,16,20,179.8,101.8,Card
3308,2023-06-07,228,15,50,224.5,137.0,Cash
3309,2023-06-07,445,17,42,230.58,138.18,Mobile Wallet
3310,2023-06-07,1182,21,8,159.92,107.92,Card
3311,2023-06-07,2033,19,10,129.9,84.9,Card
3312,2023-06-07,2410,20,16,127.84,94.24,Card
3313,2023-06-07,614,25,19,189.81,102.41,Cash
3314,2023-06-07,1352,23,104,186.16,118.56,Card
3315,2023-06-07,2397,24,30,179.7,95.7,Mobile Wallet
3316,2023-06-07,1914,27,17,152.83,93.33,Card
3317,2023-06-07,1074,28,34,118.66,76.16,Card
3318,2023-06-07,2274,29,11,120.89,74.69,Card
3319,2023-06-08,765,5,134,440.86,226.46,Mobile Wallet
3320,2023-06-08,109,3,72,575.28,251.28,Card
3321,2023-06-08,291,1,127,443.23,214.63,Mobile Wallet
3322,2023-06-08,2442,9,87,390.63,207.93,Mobile Wallet
3323,2023-06-08,2061,10,91,363.09,203.84,Card
3324,2023-06-08,1672,6,75,411.75,209.25,Mobile Wallet
3325,2023-06-08,1249,14,45,179.55,94.05,Card
3326,2023-06-08,1237,12,12,155.88,74.28,Mobile Wallet
3327,2023-06-08,1505,11,20,199.8,89.8,Card
3328,2023-06-08,922,17,35,192.15,115.15,Mobile Wallet
3329,2023-06-08,1432,18,55,164.45,103.95,Card
3330,2023-06-08,637,16,18,161.82,91.62,Card
3331,2023-06-08,249,20,21,167.79,123.69,Card
3332,2023-06-08,473,22,4,99.96,61.96,Card
3333,2023-06-08,633,21,5,99.95,67.45,Cash
3334,2023-06-08,1981,25,20,199.8,107.8,Card
3335,2023-06-08,1727,24,36,215.64,114.84,Card
3336,2023-06-08,243,23,97,173.63,110.58,Card
3337,2023-06-08,1841,28,37,129.13,82.88,Card
3338,2023-06-08,293,29,13,142.87,88.27,Card
3339,2023-06-08,529,27,13,116.87,71.37,Card
3340,2023-06-09,468,2,87,608.13,277.53,Card
3341,2023-06-09,1810,3,73,583.27,254.77,Mobile Wallet
3342,2023-06-09,1150,5,205,674.45,346.45,Card
3343,2023-06-09,2317,8,247,491.53,281.58,Card
3344,2023-06-09,1717,9,83,372.67,198.37,Cash
3345,2023-06-09,357,6,65,356.85,181.35,Card
3346,2023-06-09,497,14,42,167.58,87.78,Mobile Wallet
3347,2023-06-09,198,13,18,161.82,80.82,Card
3348,2023-06-09,30,11,18,179.82,80.82,Cash
3349,2023-06-09,1599,16,22,197.78,111.98,Card
3350,2023-06-09,1629,18,66,197.34,124.74,Card
3351,2023-06-09,1070,15,45,202.05,123.3,Mobile Wallet
3352,2023-06-09,1737,21,8,159.92,107.92,Card
3353,2023-06-09,1185,22,6,149.94,92.94,Card
3354,2023-06-09,384,20,24,191.76,141.36,Card
3355,2023-06-09,798,23,119,213.01,135.66,Card
3356,2023-06-09,1060,25,20,199.8,107.8,Card
3357,2023-06-09,2188,26,18,197.82,103.32,Cash
3358,2023-06-09,2309,29,13,142.87,88.27,Mobile Wallet
3359,2023-06-09,1606,27,12,107.88,65.88,Card
3360,2023-06-09,1227,28,33,115.17,73.92,Card
3361,2023-06-10,2273,1,212,739.88,358.28,Card
3362,2023-06-10,2182,4,101,857.49,433.29,Card
3363,2023-06-10,2123,5,286,940.94,483.34,Card
3364,2023-06-10,1357,6,83,455.67,231.57,Mobile Wallet
3365,2023-06-10,1978,7,181,504.99,287.79,Card
3366,2023-06-10,1050,9,131,588.19,313.09,Card
3367,2023-06-10,1878,13,22,197.78,98.78,Cash
3368,2023-06-10,1212,14,62,247.38,129.58,Card
3369,2023-06-10,534,12,15,194.85,92.85,Card
3370,2023-06-10,1991,16,31,278.69,157.79,Card
3371,2023-06-10,2130,17,39,214.11,128.31,Card
3372,2023-06-10,1801,18,93,278.07,175.77,Mobile Wallet
3373,2023-06-10,1945,22,9,224.91,139.41,Cash
3374,2023-06-10,1961,20,22,175.78,129.58,Mobile Wallet
3375,2023-06-10,1066,19,12,155.88,101.88,Mobile Wallet
3376,2023-06-10,189,25,24,239.76,129.36,Card
3377,2023-06-10,638,26,20,219.8,114.8,Mobile Wallet
3378,2023-06-10,1170,24,41,245.59,130.79,Card
3379,2023-06-10,2390,30,47,211.03,140.53,Card
3380,2023-06-10,1761,28,54,188.46,120.96,Mobile Wallet
3381,2023-06-10,1818,27,22,197.78,120.78,Card
3382,2023-06-11,114,5,218,717.22,368.42,Mobile Wallet
3383,2023-06-11,1334,4,79,670.71,338.91,Cash
3384,2023-06-11,281,3,79,631.21,275.71,Card
3385,2023-06-11,1365,7,155,432.45,246.45,Card
3386,2023-06-11,2269,9,100,449.0,239.0,Card
3387,2023-06-11,534,10,125,498.75,280.0,Cash
3388,2023-06-11,1406,11,23,229.77,103.27,Card
3389,2023-06-11,938,13,23,206.77,103.27,Cash
3390,2023-06-11,1525,14,47,187.53,98.23,Card
3391,2023-06-11,2405,17,42,230.58,138.18,Cash
3392,2023-06-11,99,16,22,197.78,111.98,Card
3393,2023-06-11,1571,18,59,176.41,111.51,Card
3394,2023-06-11,2123,22,5,124.95,77.45,Mobile Wallet
3395,2023-06-11,977,19,12,155.88,101.88,Mobile Wallet
3396,2023-06-11,1192,20,19,151.81,111.91,Mobile Wallet
3397,2023-06-11,1077,24,40,239.6,127.6,Mobile Wallet
3398,2023-06-11,1557,26,16,175.84,91.84,Cash
3399,2023-06-11,451,25,26,259.74,140.14,Cash
3400,2023-06-11,583,28,46,160.54,103.04,Card
3401,2023-06-11,441,29,17,186.83,115.43,Cash
3402,2023-06-11,1820,30,42,188.58,125.58,Cash
3403,2023-06-12,958,5,194,638.26,327.86,Mobile Wallet
3404,2023-06-12,2313,1,203,708.47,343.07,Card
3405,2023-06-12,1673,4,59,500.91,253.11,Card
3406,2023-06-12,288,6,82,450.18,228.78,Card
3407,2023-06-12,2184,10,119,474.81,266.56,Card
3408,2023-06-12,1483,9,105,471.45,250.95,Card
3409,2023-06-12,1837,14,61,243.39,127.49,Mobile Wallet
3410,2023-06-12,353,12,16,207.84,99.04,Cash
3411,2023-06-12,1358,11,21,209.79,94.29,Mobile Wallet
3412,2023-06-12,495,17,54,296.46,177.66,Card
3413,2023-06-12,873,15,66,296.34,180.84,Mobile Wallet
3414,2023-06-12,807,16,34,305.66,173.06,Mobile Wallet
3415,2023-06-12,1961,20,21,167.79,123.69,Card
3416,2023-06-12,2421,22,7,174.93,108.43,Card
3417,2023-06-12,2415,19,17,220.83,144.33,Card
3418,2023-06-12,898,25,25,249.75,134.75,Card
3419,2023-06-12,20,26,23,252.77,132.02,Card
3420,2023-06-12,881,24,42,251.58,133.98,Card
3421,2023-06-12,1606,29,15,164.85,101.85,Card
3422,2023-06-12,1512,28,49,171.01,109.76,Cash
3423,2023-06-12,2300,30,35,157.15,104.65,Card
3424,2023-06-13,1742,2,85,594.15,271.15,Card
3425,2023-06-13,1876,3,64,511.36,223.36,Mobile Wallet
3426,2023-06-13,1594,1,168,586.32,283.92,Mobile Wallet
3427,2023-06-13,1240,10,95,379.05,212.8,Mobile Wallet
3428,2023-06-13,26,9,91,408.59,217.49,Cash
3429,2023-06-13,369,8,228,453.72,259.92,Card
3430,2023-06-13,1945,12,15,194.85,92.85,Card
3431,2023-06-13,1164,13,23,206.77,103.27,Cash
3432,2023-06-13,2270,14,51,203.49,106.59,Card
3433,2023-06-13,2195,16,19,170.81,96.71,Card
3434,2023-06-13,1529,18,76,227.24,143.64,Card
3435,2023-06-13,1061,17,47,258.03,154.63,Card
3436,2023-06-13,2187,22,7,174.93,108.43,Card
3437,2023-06-13,596,20,22,175.78,129.58,Card
3438,2023-06-13,2375,21,11,219.89,148.39,Mobile Wallet
3439,2023-06-13,1893,24,26,155.74,82.94,Card
3440,2023-06-13,1075,23,115,205.85,131.1,Card
3441,2023-06-13,269,26,18,197.82,103.32,Cash
3442,2023-06-13,385,30,45,202.05,134.55,Card
3443,2023-06-13,1363,28,56,195.44,125.44,Card
3444,2023-06-13,2353,29,15,164.85,101.85,Card
3445,2023-06-14,1730,2,66,461.34,210.54,Cash
3446,2023-06-14,245,4,59,500.91,253.11,Card
3447,2023-06-14,133,5,187,615.23,316.03,Card
3448,2023-06-14,895,10,100,399.0,224.0,Card
3449,2023-06-14,2472,7,124,345.96,197.16,Card
3450,2023-06-14,314,9,80,359.2,191.2,Mobile Wallet
3451,2023-06-14,1087,11,15,149.85,67.35,Cash
3452,2023-06-14,2281,14,45,179.55,94.05,Card
3453,2023-06-14,2464,12,15,194.85,92.85,Cash
3454,2023-06-14,1886,18,57,170.43,107.73,Card
3455,2023-06-14,247,17,39,214.11,128.31,Card
3456,2023-06-14,2391,16,18,161.82,91.62,Cash
3457,2023-06-14,2447,22,5,124.95,77.45,Card
3458,2023-06-14,22,19,9,116.91,76.41,Mobile Wallet
3459,2023-06-14,1053,20,17,135.83,100.13,Card
3460,2023-06-14,2391,23,96,171.84,109.44,Card
3461,2023-06-14,579,25,18,179.82,97.02,Card
3462,2023-06-14,2173,24,34,203.66,108.46,Card
3463,2023-06-14,887,28,43,150.07,96.32,Mobile Wallet
3464,2023-06-14,1410,30,28,125.72,83.72,Card
3465,2023-06-14,858,29,13,142.87,88.27,Card
3466,2023-06-15,1532,5,175,575.75,295.75,Card
3467,2023-06-15,973,3,61,487.39,212.89,Mobile Wallet
3468,2023-06-15,649,1,157,547.93,265.33,Mobile Wallet
3469,2023-06-15,728,6,80,439.2,223.2,Card
3470,2023-06-15,1061,9,94,422.06,224.66,Card
3471,2023-06-15,2319,10,124,494.76,277.76,Cash
3472,2023-06-15,149,14,41,163.59,85.69,Mobile Wallet
3473,2023-06-15,1919,11,11,109.89,49.39,Card
3474,2023-06-15,1872,13,16,143.84,71.84,Cash
3475,2023-06-15,17,17,31,170.19,101.99,Cash
3476,2023-06-15,583,15,46,206.54,126.04,Card
3477,2023-06-15,320,16,24,215.76,122.16,Mobile Wallet
3478,2023-06-15,1040,19,13,168.87,110.37,Card
3479,2023-06-15,936,22,6,149.94,92.94,Card
3480,2023-06-15,707,21,7,139.93,94.43,Card
3481,2023-06-15,1259,24,32,191.68,102.08,Card
3482,2023-06-15,2475,23,109,195.11,124.26,Cash
3483,2023-06-15,2483,25,17,169.83,91.63,Card
3484,2023-06-15,2360,30,33,148.17,98.67,Card
3485,2023-06-15,497,29,16,175.84,108.64,Cash
3486,2023-06-15,1889,27,12,107.88,65.88,Card
3487,2023-06-16,1673,5,155,509.95,261.95,Mobile Wallet
3488,2023-06-16,566,1,171,596.79,288.99,Card
3489,2023-06-16,2472,3,80,639.2,279.2,Card
3490,2023-06-16,2198,9,81,363.69,193.59,Card
3491,2023-06-16,2130,10,97,387.03,217.28,Mobile Wallet
3492,2023-06-16,2391,8,270,537.3,307.8,Card
3493,2023-06-16,651,13,22,197.78,98.78,Card
3494,2023-06-16,923,11,18,179.82,80.82,Card
3495,2023-06-16,1206,14,44,175.56,91.96,Cash
3496,2023-06-16,1706,17,44,241.56,144.76,Card
3497,2023-06-16,311,16,25,224.75,127.25,Mobile Wallet
3498,2023-06-16,1556,18,77,230.23,145.53,Mobile Wallet
3499,2023-06-16,470,22,7,174.93,108.43,Cash
3500,2023-06-16,821,21,7,139.93,94.43,Mobile Wallet
3501,2023-06-16,1997,20,18,143.82,106.02,Cash
3502,2023-06-16,2145,26,19,208.81,109.06,Cash
3503,2023-06-16,257,24,34,203.66,108.46,Mobile Wallet
3504,2023-06-16,1972,23,123,220.17,140.22,Card
3505,2023-06-16,2206,30,31,139.19,92.69,Mobile Wallet
3506,2023-06-16,1918,28,38,132.62,85.12,Cash
3507,2023-06-16,614,27,15,134.85,82.35,Card
3508,2023-06-17,2442,3,78,623.22,272.22,Cash
3509,2023-06-17,1852,4,74,628.26,317.46,Card
3510,2023-06-17,194,5,201,661.29,339.69,Mobile Wallet
3511,2023-06-17,802,6,91,499.59,253.89,Mobile Wallet
3512,2023-06-17,1547,8,291,579.09,331.74,Mobile Wallet
3513,2023-06-17,794,7,162,451.98,257.58,Card
3514,2023-06-17,106,12,14,181.86,86.66,Mobile Wallet
3515,2023-06-17,921,14,52,207.48,108.68,Card
3516,2023-06-17,722,11,21,209.79,94.29,Card
3517,2023-06-17,734,18,89,266.11,168.21,Card
3518,2023-06-17,244,16,32,287.68,162.88,Card
3519,2023-06-17,1412,15,45,202.05,123.3,Mobile Wallet
3520,2023-06-17,1480,21,9,179.91,121.41,Mobile Wallet
3521,2023-06-17,2310,22,8,199.92,123.92,Card
3522,2023-06-17,608,20,24,191.76,141.36,Card
3523,2023-06-17,1517,26,20,219.8,114.8,Card
3524,2023-06-17,2032,23,121,216.59,137.94,Card
3525,2023-06-17,752,24,36,215.64,114.84,Mobile Wallet
3526,2023-06-17,1321,29,14,153.86,95.06,Card
3527,2023-06-17,588,30,30,134.7,89.7,Card
3528,2023-06-17,1264,27,22,197.78,120.78,Mobile Wallet
3529,2023-06-18,283,1,172,600.28,290.68,Card
3530,2023-06-18,1850,4,68,577.32,291.72,Card
3531,2023-06-18,745,2,85,594.15,271.15,Mobile Wallet
3532,2023-06-18,99,9,130,583.7,310.7,Card
3533,2023-06-18,2281,8,287,571.13,327.18,Card
3534,2023-06-18,679,7,160,446.4,254.4,Card
3535,2023-06-18,2367,12,13,168.87,80.47,Card
3536,2023-06-18,1581,11,18,179.82,80.82,Card
3537,2023-06-18,991,14,53,211.47,110.77,Card
3538,2023-06-18,19,18,68,203.32,128.52,Card
3539,2023-06-18,784,17,38,208.62,125.02,Mobile Wallet
3540,2023-06-18,1214,16,24,215.76,122.16,Card
3541,2023-06-18,650,22,8,199.92,123.92,Cash
3542,2023-06-18,1627,20,22,175.78,129.58,Card
3543,2023-06-18,842,19,15,194.85,127.35,Card
3544,2023-06-18,1621,25,25,249.75,134.75,Mobile Wallet
3545,2023-06-18,166,26,27,296.73,154.98,Mobile Wallet
3546,2023-06-18,1600,23,169,302.51,192.66,Card
3547,2023-06-18,1062,28,60,209.4,134.4,Card
3548,2023-06-18,1282,27,22,197.78,120.78,Cash
3549,2023-06-18,1209,29,15,164.85,101.85,Mobile Wallet
3550,2023-06-19,2328,5,141,463.89,238.29,Mobile Wallet
3551,2023-06-19,1009,1,160,558.4,270.4,Card
3552,2023-06-19,669,2,82,573.18,261.58,Card
3553,2023-06-19,997,8,247,491.53,281.58,Mobile Wallet
3554,2023-06-19,1114,7,107,298.53,170.13,Card
3555,2023-06-19,1780,9,99,444.51,236.61,Card
3556,2023-06-19,2103,14,41,163.59,85.69,Mobile Wallet
3557,2023-06-19,716,12,12,155.88,74.28,Mobile Wallet
3558,2023-06-19,1847,11,16,159.84,71.84,Cash
3559,2023-06-19,436,16,25,224.75,127.25,Card
3560,2023-06-19,1236,17,34,186.66,111.86,Mobile Wallet
3561,2023-06-19,1807,18,58,173.42,109.62,Card
3562,2023-06-19,1495,22,6,149.94,92.94,Card
3563,2023-06-19,384,20,21,167.79,123.69,Card
3564,2023-06-19,988,19,11,142.89,93.39,Card
3565,2023-06-19,1922,25,20,199.8,107.8,Mobile Wallet
3566,2023-06-19,2388,24,28,167.72,89.32,Card
3567,2023-06-19,439,26,16,175.84,91.84,Card
3568,2023-06-19,251,28,42,146.58,94.08,Mobile Wallet
3569,2023-06-19,64,30,36,161.64,107.64,Cash
3570,2023-06-19,860,27,13,116.87,71.37,Cash
3571,2023-06-20,49,5,177,582.33,299.13,Card
3572,2023-06-20,676,3,79,631.21,275.71,Card
3573,2023-06-20,2481,4,58,492.42,248.82,Card
3574,2023-06-20,1650,6,81,444.69,225.99,Card
3575,2023-06-20,1144,9,99,444.51,236.61,Card
3576,2023-06-20,11,7,129,359.91,205.11,Card
3577,2023-06-20,8,13,22,197.78,98.78,Card
3578,2023-06-20,566,12,14,181.86,86.66,Card
3579,2023-06-20,901,11,17,169.83,76.33,Card
3580,2023-06-20,1744,15,41,184.09,112.34,Mobile Wallet
3581,2023-06-20,1727,17,33,181.17,108.57,Card
3582,2023-06-20,2337,16,18,161.82,91.62,Cash
3583,2023-06-20,948,19,12,155.88,101.88,Card
3584,2023-06-20,1868,22,5,124.95,77.45,Cash
3585,2023-06-20,289,21,8,159.92,107.92,Card
3586,2023-06-20,1501,23,116,207.64,132.24,Card
3587,2023-06-20,69,24,27,161.73,86.13,Card
3588,2023-06-20,634,25,19,189.81,102.41,Card
3589,2023-06-20,1240,28,36,125.64,80.64,Card
3590,2023-06-20,160,27,17,152.83,93.33,Card
3591,2023-06-20,1546,30,37,166.13,110.63,Card
3592,2023-06-21,1690,2,97,678.03,309.43,Mobile Wallet
3593,2023-06-21,72,5,186,611.94,314.34,Card
3594,2023-06-21,452,1,134,467.66,226.46,Card
3595,2023-06-21,467,6,59,323.91,164.61,Mobile Wallet
3596,2023-06-21,1675,8,209,415.91,238.26,Card
3597,2023-06-21,1763,9,91,408.59,217.49,Card
3598,2023-06-21,2368,13,24,215.76,107.76,Card
3599,2023-06-21,2248,11,20,199.8,89.8,Card
3600,2023-06-21,1128,12,16,207.84,99.04,Card
3601,2023-06-21,364,16,16,143.84,81.44,Card
3602,2023-06-21,2022,17,36,197.64,118.44,Cash
3603,2023-06-21,1976,15,44,197.56,120.56,Card
3604,2023-06-21,209,22,6,149.94,92.94,Card
3605,2023-06-21,2040,21,7,139.93,94.43,Mobile Wallet
3606,2023-06-21,666,20,19,151.81,111.91,Card
3607,2023-06-21,2041,24,40,239.6,127.6,Mobile Wallet
3608,2023-06-21,1441,26,19,208.81,109.06,Card
3609,2023-06-21,183,23,103,184.37,117.42,Mobile Wallet
3610,2023-06-21,381,30,33,148.17,98.67,Card
3611,2023-06-21,1873,27,19,170.81,104.31,Card
3612,2023-06-21,2083,29,17,186.83,115.43,Card
3613,2023-06-22,2364,2,87,608.13,277.53,Mobile Wallet
3614,2023-06-22,908,1,155,540.95,261.95,Card
3615,2023-06-22,2494,3,77,615.23,268.73,Cash
3616,2023-06-22,2098,10,112,446.88,250.88,Mobile Wallet
3617,2023-06-22,388,9,79,354.71,188.81,Card
3618,2023-06-22,616,8,196,390.04,223.44,Mobile Wallet
3619,2023-06-22,1194,13,14,125.86,62.86,Card
3620,2023-06-22,1899,11,21,209.79,94.29,Card
3621,2023-06-22,1394,12,17,220.83,105.23,Card
3622,2023-06-22,1513,18,61,182.39,115.29,Card
3623,2023-06-22,1083,17,40,219.6,131.6,Card
3624,2023-06-22,615,16,21,188.79,106.89,Mobile Wallet
3625,2023-06-22,1421,22,5,124.95,77.45,Card
3626,2023-06-22,1531,20,19,151.81,111.91,Card
3627,2023-06-22,1111,21,8,159.92,107.92,Card
3628,2023-06-22,1779,25,19,189.81,102.41,Card
3629,2023-06-22,202,26,18,197.82,103.32,Mobile Wallet
3630,2023-06-22,626,23,95,170.05,108.3,Mobile Wallet
3631,2023-06-22,394,30,27,121.23,80.73,Card
3632,2023-06-22,632,28,39,136.11,87.36,Card
3633,2023-06-22,574,27,13,116.87,71.37,Mobile Wallet
3634,2023-06-23,1364,1,153,533.97,258.57,Card
3635,2023-06-23,1932,4,69,585.81,296.01,Card
3636,2023-06-23,406,5,153,503.37,258.57,Card
3637,2023-06-23,1564,8,204,405.96,232.56,Cash
3638,2023-06-23,1285,6,79,433.71,220.41,Card
3639,2023-06-23,1582,10,113,450.87,253.12,Card
3640,2023-06-23,196,12,17,220.83,105.23,Card
3641,2023-06-23,2265,13,23,206.77,103.27,Mobile Wallet
3642,2023-06-23,2423,11,18,179.82,80.82,Card
3643,2023-06-23,186,15,49,220.01,134.26,Cash
3644,2023-06-23,1638,17,40,219.6,131.6,Card
3645,2023-06-23,1477,16,22,197.78,111.98,Mobile Wallet
3646,2023-06-23,504,20,13,103.87,76.57,Card
3647,2023-06-23,2399,22,7,174.93,108.43,Card
3648,2023-06-23,228,19,9,116.91,76.41,Card
3649,2023-06-23,1586,26,18,197.82,103.32,Mobile Wallet
3650,2023-06-23,2281,25,19,189.81,102.41,Mobile Wallet
3651,2023-06-23,111,24,30,179.7,95.7,Card
3652,2023-06-23,1942,27,14,125.86,76.86,Mobile Wallet
3653,2023-06-23,404,30,34,152.66,101.66,Mobile Wallet
3654,2023-06-23,2043,28,40,139.6,89.6,Cash
3655,2023-06-24,747,4,65,551.85,278.85,Mobile Wallet
3656,2023-06-24,1007,3,84,671.16,293.16,Mobile Wallet
3657,2023-06-24,215,1,193,673.57,326.17,Card
3658,2023-06-24,12,7,155,432.45,246.45,Card
3659,2023-06-24,1574,10,113,450.87,253.12,Card
3660,2023-06-24,1325,6,90,494.1,251.1,Cash
3661,2023-06-24,1390,13,25,224.75,112.25,Card
3662,2023-06-24,2302,14,58,231.42,121.22,Card
3663,2023-06-24,1876,12,12,155.88,74.28,Card
